         93.750         41.920        104.270          2.018
         95.000         41.920         93.985          1.973
         96.250         41.920         86.056          1.935
         97.500         41.920         76.897          1.886
         98.750         41.920         86.611          1.938
        100.000         41.920         95.716          1.981
        101.250         41.920        109.021          2.038
        102.500         41.920        136.706          2.136
        103.750         41.920        108.091          2.034
        105.000         41.920         93.794          1.972
        106.250         41.920         83.301          1.921
        107.500         41.920         71.766          1.856
        108.750         41.920         85.092          1.930
        110.000         41.920         97.846          1.991
        111.250         41.920        115.373          2.062
        112.500         41.920        150.608          2.178
        113.750         41.920        118.973          2.075
        115.000         41.920        105.821          2.025
        116.250         41.920        101.133          2.005
        117.500         41.920        103.385          2.014
        118.750         41.920         90.598          1.957
        120.000         41.920         83.638          1.922
        121.250         41.920         79.653          1.901
        122.500         41.920         78.605          1.895
        123.750         41.920         75.982          1.881
        125.000         41.920         75.456          1.878
        126.250         41.920         75.586          1.878
        127.500         41.920         76.229          1.882
        128.750         41.920         76.191          1.882
        130.000         41.920         77.090          1.887
        131.250         41.920         79.711          1.902
        132.500         41.920         86.704          1.938
        133.750         41.920         77.896          1.892
        135.000         41.920         74.387          1.871
        136.250         41.920         74.483          1.872
        137.500         41.920         79.283          1.899
        138.750         41.920         74.188          1.870
        140.000         41.920         72.426          1.860
        141.250         41.920         70.609          1.849
        142.500         41.920         66.389          1.822
        143.750         41.920         74.481          1.872
        145.000         41.920         80.967          1.908
        146.250         41.920         89.037          1.950
        147.500         41.920        104.945          2.021
        148.750         41.920         91.975          1.964
        150.000         41.920         88.363          1.946
        151.250         41.920         91.117          1.960
        152.500         41.920        102.626          2.011
        153.750         41.920         90.569          1.957
        155.000         41.920         86.418          1.937
        156.250         41.920         86.065          1.935
        157.500         41.920         88.646          1.948
        158.750         41.920         85.229          1.931
        160.000         41.920         83.731          1.923
        161.250         41.920         83.006          1.919
        162.500         41.920         82.790          1.918
        163.750         41.920         84.609          1.927
        165.000         41.920         87.817          1.944
        166.250         41.920         94.199          1.974
        167.500         41.920        108.193          2.034
        168.750         41.920         96.710          1.985
        170.000         41.920         93.177          1.969
        171.250         41.920         94.521          1.976
        172.500         41.920        101.338          2.006
        173.750         41.920         94.248          1.974
        175.000         41.920         92.286          1.965
        176.250         41.920         94.536          1.976
        177.500         41.920        103.734          2.016
        178.750         41.920         94.920          1.977
        180.000         41.920         93.324          1.970
        181.250         41.920         96.906          1.986
        182.500         41.920        108.263          2.034
        183.750         41.920         94.539          1.976
        185.000         41.920         89.095          1.950
        186.250         41.920         89.101          1.950
        187.500         41.920         96.036          1.982
        188.750         41.920         86.727          1.938
        190.000         41.920         82.802          1.918
        191.250         41.920         79.438          1.900
        192.500         41.920         73.165          1.864
        193.750         41.920         78.378          1.894
        195.000         41.920         80.275          1.905
        196.250         41.920         81.629          1.912
        197.500         41.920         85.446          1.932
        198.750         41.920         81.442          1.911
        200.000         41.920         80.940          1.908
        201.250         41.920         82.771          1.918
        202.500         41.920         87.270          1.941
        203.750         41.920         87.235          1.941
        205.000         41.920         89.577          1.952
        206.250         41.920         94.111          1.974
        207.500         41.920        102.698          2.012
        208.750         41.920         95.119          1.978
        210.000         41.920         91.866          1.963
        211.250         41.920         91.740          1.963
        212.500         41.920         96.181          1.983
        213.750         41.920         92.624          1.967
        215.000         41.920         94.018          1.973
        216.250         41.920         99.506          1.998
        217.500         41.920        111.260          2.046
        218.750         41.920         98.575          1.994
        220.000         41.920         91.723          1.962
        221.250         41.920         87.529          1.942
        222.500         41.920         84.975          1.929
        223.750         41.920         86.657          1.938
        225.000         41.920         89.114          1.950
        226.250         41.920         91.631          1.962
        227.500         41.920         93.652          1.972
        228.750         41.920         94.261          1.974
        230.000         41.920         95.153          1.978
        231.250         41.920         98.240          1.992
        232.500         41.920        106.871          2.029
        233.750         41.920         97.165          1.988
        235.000         41.920         93.375          1.970
        236.250         41.920         92.747          1.967
        237.500         41.920         94.758          1.977
        238.750         41.920         88.963          1.949
        240.000         41.920         85.747          1.933
        241.250         41.920         85.321          1.931
        242.500         41.920         90.177          1.955
        243.750         41.920         85.413          1.932
        245.000         41.920         86.874          1.939
        246.250         41.920         93.619          1.971
        247.500         41.920        108.601          2.036
        248.750         41.920         98.240          1.992
        250.000         41.920         95.343          1.979
        251.250         41.920         96.365          1.984
        252.500         41.920         99.539          1.998
        253.750         41.920         98.283          1.992
        255.000         41.920         99.407          1.997
        256.250         41.920        105.314          2.022
        257.500         41.920        121.016          2.083
        258.750         41.920        103.860          2.016
        260.000         41.920         96.511          1.985
        261.250         41.920         93.976          1.973
        262.500         41.920         94.649          1.976
        263.750         41.920         96.948          1.987
        265.000         41.920        101.184          2.005
          0.000         40.670        102.729          2.012
          1.250         40.670         91.977          1.964
          2.500         40.670         83.405          1.921
          3.750         40.670         79.278          1.899
          5.000         40.670         75.775          1.880
          6.250         40.670         70.888          1.851
          7.500         40.670         65.470          1.816
          8.750         40.670         61.080          1.786
         10.000         40.670         56.560          1.753
         11.250         40.670         51.994          1.716
         12.500         40.670         49.961          1.699
         13.750         40.670         53.968          1.732
         15.000         40.670         61.502          1.789
         16.250         40.670         70.442          1.848
         17.500         40.670         78.639          1.896
         18.750         40.670         82.722          1.918
         20.000         40.670         85.146          1.930
         21.250         40.670         87.888          1.944
         22.500         40.670         89.977          1.954
         23.750         40.670         89.088          1.950
         25.000         40.670         87.573          1.942
         26.250         40.670         86.602          1.938
         27.500         40.670         84.763          1.928
         28.750         40.670         79.962          1.903
         30.000         40.670         74.353          1.871
         31.250         40.670         69.470          1.842
         32.500         40.670         67.025          1.826
         33.750         40.670         69.139          1.840
         35.000         40.670         72.704          1.862
         36.250         40.670         75.115          1.876
         37.500         40.670         75.596          1.879
         38.750         40.670         74.311          1.871
         40.000         40.670         70.645          1.849
         41.250         40.670         65.042          1.813
         42.500         40.670         59.850          1.777
         43.750         40.670         57.654          1.761
         45.000         40.670         56.264          1.750
         46.250         40.670         54.873          1.739
         47.500         40.670         55.559          1.745
         48.750         40.670         61.660          1.790
         50.000         40.670         70.783          1.850
         51.250         40.670         80.108          1.904
         52.500         40.670         86.899          1.939
         53.750         40.670         88.248          1.946
         55.000         40.670         85.382          1.931
         56.250         40.670         80.337          1.905
         57.500         40.670         75.979          1.881
         58.750         40.670         75.300          1.877
         60.000         40.670         75.419          1.877
         61.250         40.670         74.683          1.873
         62.500         40.670         74.510          1.872
         63.750         40.670         77.489          1.889
         65.000         40.670         81.049          1.909
         66.250         40.670         83.299          1.921
         67.500         40.670         84.500          1.927
         68.750         40.670         85.721          1.933
         70.000         40.670         85.879          1.934
         71.250         40.670         84.447          1.927
         72.500         40.670         82.316          1.915
         73.750         40.670         80.807          1.907
         75.000         40.670         78.783          1.896
         76.250         40.670         75.920          1.880
         77.500         40.670         74.307          1.871
         78.750         40.670         76.982          1.886
         80.000         40.670         80.799          1.907
         81.250         40.670         83.355          1.921
         82.500         40.670         84.437          1.927
         83.750         40.670         84.655          1.928
         85.000         40.670         83.392          1.921
         86.250         40.670         80.749          1.907
         87.500         40.670         78.624          1.896
         88.750         40.670         79.519          1.900
         90.000         40.670         81.267          1.910
         91.250         40.670         82.444          1.916
         92.500         40.670         83.282          1.921
         93.750         40.670         84.453          1.927
         95.000         40.670         85.302          1.931
         96.250         40.670         85.390          1.931
         97.500         40.670         85.056          1.930
         98.750         40.670         84.965          1.929
        100.000         40.670         84.524          1.927
        101.250         40.670         83.529          1.922
        102.500         40.670         82.808          1.918
        103.750         40.670         83.507          1.922
        105.000         40.670         84.306          1.926
        106.250         40.670         84.306          1.926
        107.500         40.670         84.246          1.926
        108.750         40.670         85.615          1.933
        110.000         40.670         86.556          1.937
        111.250         40.670         85.941          1.934
        112.500         40.670         84.670          1.928
        113.750         40.670         84.363          1.926
        115.000         40.670         83.296          1.921
        116.250         40.670         80.579          1.906
        117.500         40.670         77.494          1.889
        118.750         40.670         75.986          1.881
        120.000         40.670         74.126          1.870
        121.250         40.670         71.115          1.852
        122.500         40.670         68.844          1.838
        123.750         40.670         70.026          1.845
        125.000         40.670         71.811          1.856
        126.250         40.670         72.245          1.859
        127.500         40.670         71.763          1.856
        128.750         40.670         71.667          1.855
        130.000         40.670         70.790          1.850
        131.250         40.670         68.685          1.837
        132.500         40.670         66.439          1.822
        133.750         40.670         65.505          1.816
        135.000         40.670         64.703          1.811
        136.250         40.670         63.519          1.803
        137.500         40.670         63.391          1.802
        138.750         40.670         66.577          1.823
        140.000         40.670         70.795          1.850
        141.250         40.670         74.110          1.870
        142.500         40.670         76.015          1.881
        143.750         40.670         76.597          1.884
        145.000         40.670         75.522          1.878
        146.250         40.670         73.027          1.863
        147.500         40.670         70.665          1.849
        148.750         40.670         70.373          1.847
        150.000         40.670         70.353          1.847
        151.250         40.670         69.589          1.843
        152.500         40.670         69.165          1.840
        153.750         40.670         70.948          1.851
        155.000         40.670         73.106          1.864
        156.250         40.670         74.388          1.872
        157.500         40.670         75.147          1.876
        158.750         40.670         76.301          1.883
        160.000         40.670         77.013          1.887
        161.250         40.670         76.814          1.885
        162.500         40.670         76.208          1.882
        163.750         40.670         76.029          1.881
        165.000         40.670         75.633          1.879
        166.250         40.670         74.734          1.874
        167.500         40.670         74.078          1.870
        168.750         40.670         74.748          1.874
        170.000         40.670         75.554          1.878
        171.250         40.670         75.670          1.879
        172.500         40.670         75.494          1.878
        173.750         40.670         75.892          1.880
        175.000         40.670         75.579          1.878
        176.250         40.670         73.917          1.869
        177.500         40.670         72.424          1.860
        178.750         40.670         73.528          1.866
        180.000         40.670         74.663          1.873
        181.250         40.670         74.242          1.871
        182.500         40.670         73.015          1.863
        183.750         40.670         72.488          1.860
        185.000         40.670         71.637          1.855
        186.250         40.670         70.190          1.846
        187.500         40.670         69.794          1.844
        188.750         40.670         72.806          1.862
        190.000         40.670         77.285          1.888
        191.250         40.670         81.442          1.911
        192.500         40.670         83.578          1.922
        193.750         40.670         81.785          1.913
        195.000         40.670         78.055          1.892
        196.250         40.670         74.105          1.870
        197.500         40.670         71.384          1.854
        198.750         40.670         71.343          1.853
        200.000         40.670         72.370          1.860
        201.250         40.670         73.365          1.865
        202.500         40.670         74.682          1.873
        203.750         40.670         77.255          1.888
        205.000         40.670         79.609          1.901
        206.250         40.670         80.610          1.906
        207.500         40.670         80.508          1.906
        208.750         40.670         80.276          1.905
        210.000         40.670         79.006          1.898
        211.250         40.670         76.612          1.884
        212.500         40.670         74.921          1.875
        213.750         40.670         76.359          1.883
        215.000         40.670         78.746          1.896
        216.250         40.670         80.453          1.906
        217.500         40.670         81.223          1.910
        218.750         40.670         81.222          1.910
        220.000         40.670         80.338          1.905
        221.250         40.670         78.837          1.897
        222.500         40.670         78.115          1.893
        223.750         40.670         80.062          1.903
        225.000         40.670         83.005          1.919
        226.250         40.670         85.562          1.932
        227.500         40.670         86.722          1.938
        228.750         40.670         85.424          1.932
        230.000         40.670         82.890          1.919
        231.250         40.670         80.171          1.904
        232.500         40.670         78.215          1.893
        233.750         40.670         77.961          1.892
        235.000         40.670         78.157          1.893
        236.250         40.670         77.776          1.891
        237.500         40.670         76.500          1.884
        238.750         40.670         74.333          1.871
        240.000         40.670         71.002          1.851
        241.250         40.670         66.816          1.825
        242.500         40.670         63.767          1.805
        243.750         40.670         64.477          1.809
        245.000         40.670         66.473          1.823
        246.250         40.670         68.242          1.834
        247.500         40.670         69.858          1.844
        248.750         40.670         71.728          1.856
        250.000         40.670         74.085          1.870
        251.250         40.670         76.944          1.886
        252.500         40.670         79.033          1.898
        253.750         40.670         78.142          1.893
        255.000         40.670         76.503          1.884
        256.250         40.670         75.502          1.878
        257.500         40.670         75.280          1.877
        258.750         40.670         75.793          1.880
        260.000         40.670         76.722          1.885
        261.250         40.670         77.939          1.892
        262.500         40.670         80.253          1.904
        263.750         40.670         85.171          1.930
        265.000         40.670         91.419          1.961
          0.000         39.420        116.582          2.067
          1.250         39.420        107.736          2.032
          2.500         39.420        100.266          2.001
          3.750         39.420         91.302          1.960
          5.000         39.420         82.189          1.915
          6.250         39.420         70.664          1.849
          7.500         39.420         55.857          1.747
          8.750         39.420         56.396          1.751
         10.000         39.420         51.652          1.713
         11.250         39.420         43.552          1.639
         12.500         39.420         33.573          1.526
         13.750         39.420         44.043          1.644
         15.000         39.420         53.715          1.730
         16.250         39.420         62.689          1.797
         17.500         39.420         70.921          1.851
         18.750         39.420         75.037          1.875
         20.000         39.420         78.689          1.896
         21.250         39.420         83.392          1.921
         22.500         39.420         91.008          1.959
         23.750         39.420         84.596          1.927
         25.000         39.420         81.144          1.909
         26.250         39.420         79.081          1.898
         27.500         39.420         77.221          1.888
         28.750         39.420         71.303          1.853
         30.000         39.420         64.628          1.810
         31.250         39.420         56.555          1.752
         32.500         39.420         46.342          1.666
         33.750         39.420         58.589          1.768
         35.000         39.420         68.561          1.836
         36.250         39.420         75.702          1.879
         37.500         39.420         79.552          1.901
         38.750         39.420         74.307          1.871
         40.000         39.420         65.282          1.815
         41.250         39.420         52.643          1.721
         42.500         39.420         37.428          1.573
         43.750         39.420         41.246          1.615
         45.000         39.420         39.408          1.596
         46.250         39.420         32.780          1.516
         47.500         39.420         22.648          1.355
         48.750         39.420         39.671          1.598
         50.000         39.420         58.902          1.770
         51.250         39.420         80.358          1.905
